analysis_id,paper_id,candidate_signal,eligibility_decision,exclusion_reason,peer_review_status,evidence_locator,adjudicator,adjudication_date,adjudication_note
assumption_audit,arxiv_2601_11893,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2601.11893,,,
coverage_audit,arxiv_2601_11893,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2601.11893,,,
attack_landscape,supp_the_adaptive_interrogator_detecting_trojan_llms_in_multi_agent_systems_via_evolv,no_signal,pending_expert_adjudication,,Findings of ACL 2026,https://aclanthology.org/2026.findings-acl.1348/,,,
defense_landscape,supp_the_adaptive_interrogator_detecting_trojan_llms_in_multi_agent_systems_via_evolv,candidate,pending_expert_adjudication,,Findings of ACL 2026,https://aclanthology.org/2026.findings-acl.1348/,,,
benchmark_audit,supp_the_adaptive_interrogator_detecting_trojan_llms_in_multi_agent_systems_via_evolv,candidate,pending_expert_adjudication,,Findings of ACL 2026,https://aclanthology.org/2026.findings-acl.1348/,,,
metric_comparability,supp_the_adaptive_interrogator_detecting_trojan_llms_in_multi_agent_systems_via_evolv,no_signal,pending_expert_adjudication,,Findings of ACL 2026,https://aclanthology.org/2026.findings-acl.1348/,,,
observer_scope_audit,supp_the_adaptive_interrogator_detecting_trojan_llms_in_multi_agent_systems_via_evolv,no_signal,pending_expert_adjudication,,Findings of ACL 2026,https://aclanthology.org/2026.findings-acl.1348/,,,
assumption_audit,supp_the_adaptive_interrogator_detecting_trojan_llms_in_multi_agent_systems_via_evolv,no_signal,pending_expert_adjudication,,Findings of ACL 2026,https://aclanthology.org/2026.findings-acl.1348/,,,
coverage_audit,supp_the_adaptive_interrogator_detecting_trojan_llms_in_multi_agent_systems_via_evolv,no_signal,pending_expert_adjudication,,Findings of ACL 2026,https://aclanthology.org/2026.findings-acl.1348/,,,
attack_landscape,supp_the_subtle_art_of_defection_understanding_uncooperative_behaviors_in_llm_based_m,no_signal,pending_expert_adjudication,,EACL 2026 Industry Track,"EACL 2026 Industry Track, pp. 571-585, Anthology ID 2026.eacl-industry.44.",,,
defense_landscape,supp_the_subtle_art_of_defection_understanding_uncooperative_behaviors_in_llm_based_m,no_signal,pending_expert_adjudication,,EACL 2026 Industry Track,"EACL 2026 Industry Track, pp. 571-585, Anthology ID 2026.eacl-industry.44.",,,
benchmark_audit,supp_the_subtle_art_of_defection_understanding_uncooperative_behaviors_in_llm_based_m,candidate,pending_expert_adjudication,,EACL 2026 Industry Track,"EACL 2026 Industry Track, pp. 571-585, Anthology ID 2026.eacl-industry.44.",,,
metric_comparability,supp_the_subtle_art_of_defection_understanding_uncooperative_behaviors_in_llm_based_m,no_signal,pending_expert_adjudication,,EACL 2026 Industry Track,"EACL 2026 Industry Track, pp. 571-585, Anthology ID 2026.eacl-industry.44.",,,
observer_scope_audit,supp_the_subtle_art_of_defection_understanding_uncooperative_behaviors_in_llm_based_m,no_signal,pending_expert_adjudication,,EACL 2026 Industry Track,"EACL 2026 Industry Track, pp. 571-585, Anthology ID 2026.eacl-industry.44.",,,
assumption_audit,supp_the_subtle_art_of_defection_understanding_uncooperative_behaviors_in_llm_based_m,no_signal,pending_expert_adjudication,,EACL 2026 Industry Track,"EACL 2026 Industry Track, pp. 571-585, Anthology ID 2026.eacl-industry.44.",,,
coverage_audit,supp_the_subtle_art_of_defection_understanding_uncooperative_behaviors_in_llm_based_m,no_signal,pending_expert_adjudication,,EACL 2026 Industry Track,"EACL 2026 Industry Track, pp. 571-585, Anthology ID 2026.eacl-industry.44.",,,
attack_landscape,xu2026trust_paradox,candidate,pending_expert_adjudication,,IEEE Transactions on Computational Social Systems,ArXiv full text Sec. 3 pp. 3-4 Eqs. 2-4; Sec. 4 pp. 4-5 Tables I-III; Sec. 5 pp. 6-10 Figs. 4-9.,,,
defense_landscape,xu2026trust_paradox,candidate,pending_expert_adjudication,,IEEE Transactions on Computational Social Systems,ArXiv full text Sec. 3 pp. 3-4 Eqs. 2-4; Sec. 4 pp. 4-5 Tables I-III; Sec. 5 pp. 6-10 Figs. 4-9.,,,
benchmark_audit,xu2026trust_paradox,candidate,pending_expert_adjudication,,IEEE Transactions on Computational Social Systems,ArXiv full text Sec. 3 pp. 3-4 Eqs. 2-4; Sec. 4 pp. 4-5 Tables I-III; Sec. 5 pp. 6-10 Figs. 4-9.,,,
metric_comparability,xu2026trust_paradox,candidate,pending_expert_adjudication,,IEEE Transactions on Computational Social Systems,ArXiv full text Sec. 3 pp. 3-4 Eqs. 2-4; Sec. 4 pp. 4-5 Tables I-III; Sec. 5 pp. 6-10 Figs. 4-9.,,,
observer_scope_audit,xu2026trust_paradox,no_signal,pending_expert_adjudication,,IEEE Transactions on Computational Social Systems,ArXiv full text Sec. 3 pp. 3-4 Eqs. 2-4; Sec. 4 pp. 4-5 Tables I-III; Sec. 5 pp. 6-10 Figs. 4-9.,,,
assumption_audit,xu2026trust_paradox,candidate,pending_expert_adjudication,,IEEE Transactions on Computational Social Systems,ArXiv full text Sec. 3 pp. 3-4 Eqs. 2-4; Sec. 4 pp. 4-5 Tables I-III; Sec. 5 pp. 6-10 Figs. 4-9.,,,
coverage_audit,xu2026trust_paradox,candidate,pending_expert_adjudication,,IEEE Transactions on Computational Social Systems,ArXiv full text Sec. 3 pp. 3-4 Eqs. 2-4; Sec. 4 pp. 4-5 Tables I-III; Sec. 5 pp. 6-10 Figs. 4-9.,,,
attack_landscape,weckbecker2026_thought_virus,candidate,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; Sec. 3 pp. 4-5 Figs. 2-3; Sec. 4 pp. 5-8 Tables 1-2; discussion pp. 8-9.,,,
defense_landscape,weckbecker2026_thought_virus,no_signal,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; Sec. 3 pp. 4-5 Figs. 2-3; Sec. 4 pp. 5-8 Tables 1-2; discussion pp. 8-9.,,,
benchmark_audit,weckbecker2026_thought_virus,no_signal,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; Sec. 3 pp. 4-5 Figs. 2-3; Sec. 4 pp. 5-8 Tables 1-2; discussion pp. 8-9.,,,
metric_comparability,weckbecker2026_thought_virus,candidate,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; Sec. 3 pp. 4-5 Figs. 2-3; Sec. 4 pp. 5-8 Tables 1-2; discussion pp. 8-9.,,,
observer_scope_audit,weckbecker2026_thought_virus,candidate,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; Sec. 3 pp. 4-5 Figs. 2-3; Sec. 4 pp. 5-8 Tables 1-2; discussion pp. 8-9.,,,
assumption_audit,weckbecker2026_thought_virus,no_signal,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; Sec. 3 pp. 4-5 Figs. 2-3; Sec. 4 pp. 5-8 Tables 1-2; discussion pp. 8-9.,,,
coverage_audit,weckbecker2026_thought_virus,candidate,pending_expert_adjudication,,arXiv,ArXiv v1 Abstract p. 1; Sec. 3 pp. 4-5 Figs. 2-3; Sec. 4 pp. 5-8 Tables 1-2; discussion pp. 8-9.,,,
attack_landscape,liu2026topology_memory,candidate,pending_expert_adjudication,,Findings of ACL,"Secs. 3.1 to 3.3, PDF pp. 3 to 6 and Fig. 1/Table 1 for state, roles, and six topologies; Sec. 4, PDF pp. 7 to 9, Tables 2 to 3 and Figs. 2 to 3 for leakage and temporal results; limitations, PDF p. 9.",,,
defense_landscape,liu2026topology_memory,no_signal,pending_expert_adjudication,,Findings of ACL,"Secs. 3.1 to 3.3, PDF pp. 3 to 6 and Fig. 1/Table 1 for state, roles, and six topologies; Sec. 4, PDF pp. 7 to 9, Tables 2 to 3 and Figs. 2 to 3 for leakage and temporal results; limitations, PDF p. 9.",,,
benchmark_audit,liu2026topology_memory,candidate,pending_expert_adjudication,,Findings of ACL,"Secs. 3.1 to 3.3, PDF pp. 3 to 6 and Fig. 1/Table 1 for state, roles, and six topologies; Sec. 4, PDF pp. 7 to 9, Tables 2 to 3 and Figs. 2 to 3 for leakage and temporal results; limitations, PDF p. 9.",,,
metric_comparability,liu2026topology_memory,candidate,pending_expert_adjudication,,Findings of ACL,"Secs. 3.1 to 3.3, PDF pp. 3 to 6 and Fig. 1/Table 1 for state, roles, and six topologies; Sec. 4, PDF pp. 7 to 9, Tables 2 to 3 and Figs. 2 to 3 for leakage and temporal results; limitations, PDF p. 9.",,,
observer_scope_audit,liu2026topology_memory,candidate,pending_expert_adjudication,,Findings of ACL,"Secs. 3.1 to 3.3, PDF pp. 3 to 6 and Fig. 1/Table 1 for state, roles, and six topologies; Sec. 4, PDF pp. 7 to 9, Tables 2 to 3 and Figs. 2 to 3 for leakage and temporal results; limitations, PDF p. 9.",,,
assumption_audit,liu2026topology_memory,no_signal,pending_expert_adjudication,,Findings of ACL,"Secs. 3.1 to 3.3, PDF pp. 3 to 6 and Fig. 1/Table 1 for state, roles, and six topologies; Sec. 4, PDF pp. 7 to 9, Tables 2 to 3 and Figs. 2 to 3 for leakage and temporal results; limitations, PDF p. 9.",,,
coverage_audit,liu2026topology_memory,candidate,pending_expert_adjudication,,Findings of ACL,"Secs. 3.1 to 3.3, PDF pp. 3 to 6 and Fig. 1/Table 1 for state, roles, and six topologies; Sec. 4, PDF pp. 7 to 9, Tables 2 to 3 and Figs. 2 to 3 for leakage and temporal results; limitations, PDF p. 9.",,,
attack_landscape,huang2026toposhield,candidate,pending_expert_adjudication,,Findings of ACL,ACL Anthology abstract lines 58-61; metadata lines 62-99; repository note method pp.3-6 and results pp.7-10,,,
defense_landscape,huang2026toposhield,candidate,pending_expert_adjudication,,Findings of ACL,ACL Anthology abstract lines 58-61; metadata lines 62-99; repository note method pp.3-6 and results pp.7-10,,,
benchmark_audit,huang2026toposhield,no_signal,pending_expert_adjudication,,Findings of ACL,ACL Anthology abstract lines 58-61; metadata lines 62-99; repository note method pp.3-6 and results pp.7-10,,,
metric_comparability,huang2026toposhield,candidate,pending_expert_adjudication,,Findings of ACL,ACL Anthology abstract lines 58-61; metadata lines 62-99; repository note method pp.3-6 and results pp.7-10,,,
observer_scope_audit,huang2026toposhield,candidate,pending_expert_adjudication,,Findings of ACL,ACL Anthology abstract lines 58-61; metadata lines 62-99; repository note method pp.3-6 and results pp.7-10,,,
assumption_audit,huang2026toposhield,no_signal,pending_expert_adjudication,,Findings of ACL,ACL Anthology abstract lines 58-61; metadata lines 62-99; repository note method pp.3-6 and results pp.7-10,,,
coverage_audit,huang2026toposhield,candidate,pending_expert_adjudication,,Findings of ACL,ACL Anthology abstract lines 58-61; metadata lines 62-99; repository note method pp.3-6 and results pp.7-10,,,
attack_landscape,raza2026trism,no_signal,pending_expert_adjudication,,AI Open,"AI Open Abstract and framework/metrics sections, pp. 71-95",,,
defense_landscape,raza2026trism,no_signal,pending_expert_adjudication,,AI Open,"AI Open Abstract and framework/metrics sections, pp. 71-95",,,
benchmark_audit,raza2026trism,no_signal,pending_expert_adjudication,,AI Open,"AI Open Abstract and framework/metrics sections, pp. 71-95",,,
metric_comparability,raza2026trism,candidate,pending_expert_adjudication,,AI Open,"AI Open Abstract and framework/metrics sections, pp. 71-95",,,
observer_scope_audit,raza2026trism,no_signal,pending_expert_adjudication,,AI Open,"AI Open Abstract and framework/metrics sections, pp. 71-95",,,
assumption_audit,raza2026trism,no_signal,pending_expert_adjudication,,AI Open,"AI Open Abstract and framework/metrics sections, pp. 71-95",,,
coverage_audit,raza2026trism,candidate,pending_expert_adjudication,,AI Open,"AI Open Abstract and framework/metrics sections, pp. 71-95",,,
attack_landscape,liu2026valueflow,no_signal,pending_expert_adjudication,,arXiv,"arXiv Abstract, sections 2-5, Table 1, Figures 2 and 4-7",,,
defense_landscape,liu2026valueflow,no_signal,pending_expert_adjudication,,arXiv,"arXiv Abstract, sections 2-5, Table 1, Figures 2 and 4-7",,,
benchmark_audit,liu2026valueflow,candidate,pending_expert_adjudication,,arXiv,"arXiv Abstract, sections 2-5, Table 1, Figures 2 and 4-7",,,
metric_comparability,liu2026valueflow,candidate,pending_expert_adjudication,,arXiv,"arXiv Abstract, sections 2-5, Table 1, Figures 2 and 4-7",,,
observer_scope_audit,liu2026valueflow,no_signal,pending_expert_adjudication,,arXiv,"arXiv Abstract, sections 2-5, Table 1, Figures 2 and 4-7",,,
assumption_audit,liu2026valueflow,no_signal,pending_expert_adjudication,,arXiv,"arXiv Abstract, sections 2-5, Table 1, Figures 2 and 4-7",,,
coverage_audit,liu2026valueflow,candidate,pending_expert_adjudication,,arXiv,"arXiv Abstract, sections 2-5, Table 1, Figures 2 and 4-7",,,
attack_landscape,kong2026web_fraud,candidate,pending_expert_adjudication,,Findings of ACL,PDF Sec. 3.1 p. 14021 Fig. 1; Sec. 3.2 pp. 14022-14023 Table 2; Sec. 4.1 pp. 14023-14024 Fig. 3; Sec. 4.2 pp. 14024-14025 Fig. 4/Table 3.,,,
defense_landscape,kong2026web_fraud,candidate,pending_expert_adjudication,,Findings of ACL,PDF Sec. 3.1 p. 14021 Fig. 1; Sec. 3.2 pp. 14022-14023 Table 2; Sec. 4.1 pp. 14023-14024 Fig. 3; Sec. 4.2 pp. 14024-14025 Fig. 4/Table 3.,,,
benchmark_audit,kong2026web_fraud,no_signal,pending_expert_adjudication,,Findings of ACL,PDF Sec. 3.1 p. 14021 Fig. 1; Sec. 3.2 pp. 14022-14023 Table 2; Sec. 4.1 pp. 14023-14024 Fig. 3; Sec. 4.2 pp. 14024-14025 Fig. 4/Table 3.,,,
metric_comparability,kong2026web_fraud,candidate,pending_expert_adjudication,,Findings of ACL,PDF Sec. 3.1 p. 14021 Fig. 1; Sec. 3.2 pp. 14022-14023 Table 2; Sec. 4.1 pp. 14023-14024 Fig. 3; Sec. 4.2 pp. 14024-14025 Fig. 4/Table 3.,,,
observer_scope_audit,kong2026web_fraud,no_signal,pending_expert_adjudication,,Findings of ACL,PDF Sec. 3.1 p. 14021 Fig. 1; Sec. 3.2 pp. 14022-14023 Table 2; Sec. 4.1 pp. 14023-14024 Fig. 3; Sec. 4.2 pp. 14024-14025 Fig. 4/Table 3.,,,
assumption_audit,kong2026web_fraud,candidate,pending_expert_adjudication,,Findings of ACL,PDF Sec. 3.1 p. 14021 Fig. 1; Sec. 3.2 pp. 14022-14023 Table 2; Sec. 4.1 pp. 14023-14024 Fig. 3; Sec. 4.2 pp. 14024-14025 Fig. 4/Table 3.,,,
coverage_audit,kong2026web_fraud,candidate,pending_expert_adjudication,,Findings of ACL,PDF Sec. 3.1 p. 14021 Fig. 1; Sec. 3.2 pp. 14022-14023 Table 2; Sec. 4.1 pp. 14023-14024 Fig. 3; Sec. 4.2 pp. 14024-14025 Fig. 4/Table 3.,,,
attack_landscape,ren2026financial_fraud,candidate,pending_expert_adjudication,,ICLR,Full text Sec. 3 pp. 3-5 and Fig. 2; Sec. 3.3 p. 5; Sec. 4.1 p. 6; Sec. 4.3 p. 8 Table 2; Sec. 5 pp. 11-13 Tables 9-10.,,,
defense_landscape,ren2026financial_fraud,no_signal,pending_expert_adjudication,,ICLR,Full text Sec. 3 pp. 3-5 and Fig. 2; Sec. 3.3 p. 5; Sec. 4.1 p. 6; Sec. 4.3 p. 8 Table 2; Sec. 5 pp. 11-13 Tables 9-10.,,,
benchmark_audit,ren2026financial_fraud,candidate,pending_expert_adjudication,,ICLR,Full text Sec. 3 pp. 3-5 and Fig. 2; Sec. 3.3 p. 5; Sec. 4.1 p. 6; Sec. 4.3 p. 8 Table 2; Sec. 5 pp. 11-13 Tables 9-10.,,,
metric_comparability,ren2026financial_fraud,candidate,pending_expert_adjudication,,ICLR,Full text Sec. 3 pp. 3-5 and Fig. 2; Sec. 3.3 p. 5; Sec. 4.1 p. 6; Sec. 4.3 p. 8 Table 2; Sec. 5 pp. 11-13 Tables 9-10.,,,
observer_scope_audit,ren2026financial_fraud,candidate,pending_expert_adjudication,,ICLR,Full text Sec. 3 pp. 3-5 and Fig. 2; Sec. 3.3 p. 5; Sec. 4.1 p. 6; Sec. 4.3 p. 8 Table 2; Sec. 5 pp. 11-13 Tables 9-10.,,,
assumption_audit,ren2026financial_fraud,candidate,pending_expert_adjudication,,ICLR,Full text Sec. 3 pp. 3-5 and Fig. 2; Sec. 3.3 p. 5; Sec. 4.1 p. 6; Sec. 4.3 p. 8 Table 2; Sec. 5 pp. 11-13 Tables 9-10.,,,
coverage_audit,ren2026financial_fraud,candidate,pending_expert_adjudication,,ICLR,Full text Sec. 3 pp. 3-5 and Fig. 2; Sec. 3.3 p. 5; Sec. 4.1 p. 6; Sec. 4.3 p. 8 Table 2; Sec. 5 pp. 11-13 Tables 9-10.,,,
attack_landscape,kraidia2026collaboration_fails,candidate,pending_expert_adjudication,,Scientific Reports,Publisher HTML: abstract and Threat model & Attack design; paper pp. 4-5 Fig. 1/Algorithm 1; pp. 10-11 setup/metrics; pp. 14-16 Figs. 11-13 for mitigation.,,,
defense_landscape,kraidia2026collaboration_fails,no_signal,pending_expert_adjudication,,Scientific Reports,Publisher HTML: abstract and Threat model & Attack design; paper pp. 4-5 Fig. 1/Algorithm 1; pp. 10-11 setup/metrics; pp. 14-16 Figs. 11-13 for mitigation.,,,
benchmark_audit,kraidia2026collaboration_fails,no_signal,pending_expert_adjudication,,Scientific Reports,Publisher HTML: abstract and Threat model & Attack design; paper pp. 4-5 Fig. 1/Algorithm 1; pp. 10-11 setup/metrics; pp. 14-16 Figs. 11-13 for mitigation.,,,
metric_comparability,kraidia2026collaboration_fails,candidate,pending_expert_adjudication,,Scientific Reports,Publisher HTML: abstract and Threat model & Attack design; paper pp. 4-5 Fig. 1/Algorithm 1; pp. 10-11 setup/metrics; pp. 14-16 Figs. 11-13 for mitigation.,,,
observer_scope_audit,kraidia2026collaboration_fails,no_signal,pending_expert_adjudication,,Scientific Reports,Publisher HTML: abstract and Threat model & Attack design; paper pp. 4-5 Fig. 1/Algorithm 1; pp. 10-11 setup/metrics; pp. 14-16 Figs. 11-13 for mitigation.,,,
