route_id,route_type,work_key,canonical_paper_id,route_title,canonical_title,publication_date,year,venue,doi,arxiv_id,primary_url,current_primary_category,recommended_primary_category,secondary_roles,category_review_status,source_decision,source_scope,source_status,source_reason,source_path,route_strength,ledger_decision,ledger_decision_source,human_signoff_required
targeted:arxiv:2512.22496,targeted,arxiv:2512.22496,,Hierarchical Pedagogical Oversight: A Multi-Agent Adversarial Framework for Reliable AI Tutoring,Hierarchical Pedagogical Oversight: A Multi-Agent Adversarial Framework for Reliable AI Tutoring,2025-12-27,2025,arXiv.org,,2512.22496,https://www.semanticscholar.org/paper/31b9b973a99cc78c10a43d1dcd9c5affccdd962e,evaluation,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2512.23557,targeted,arxiv:2512.23557,,Toward Trustworthy Agentic AI: A Multimodal Framework for Preventing Prompt Injection Attacks,Toward Trustworthy Agentic AI: A Multimodal Framework for Preventing Prompt Injection Attacks,2025-12-29,2025,arXiv.org,,2512.23557,https://www.semanticscholar.org/paper/d775531bf0c45fa89cb41e521e77d920f33fcf82,defense,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2601.03846,targeted,arxiv:2601.03846,,When Numbers Start Talking: Implicit Numerical Coordination Among LLM-Based Agents,When Numbers Start Talking: Implicit Numerical Coordination Among LLM-Based Agents,2026-01-07,2026,arXiv.org,,2601.03846,https://www.semanticscholar.org/paper/6e2f414298032379201ebad6d5a7de92e932fe94,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2601.03846,yes
targeted:arxiv:2601.04034,targeted,arxiv:2601.04034,,HoneyTrap: Deceiving Large Language Model Attackers to Honeypot Traps with Resilient Multi-Agent Defense,HoneyTrap: Deceiving Large Language Model Attackers to Honeypot Traps with Resilient Multi-Agent Defense,2026-01-07,2026,arXiv.org,,2601.04034,https://www.semanticscholar.org/paper/3e71bd197f244890680d491e5d5d045b540df22b,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2601.04034,yes
targeted:arxiv:2601.04170,targeted,arxiv_2601_04170,arxiv_2601_04170,Agent Drift: Quantifying Behavioral Degradation in Multi-Agent LLM Systems Over Extended Interactions,Agent Drift: Quantifying Behavioral Degradation in Multi-Agent LLM Systems Over Extended Interactions,2026-01-07,2026,arXiv.org,,2601.04170,https://www.semanticscholar.org/paper/c102b44673da43a07443e3fc7ba2ac27f96800e4,evaluation,evaluation,high-citation non-peer security candidate,boundary_full_text_screened,include-primary-interaction-security,broad_scope_included,influential_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,secondary,canonical:arxiv_2601_04170,yes
targeted:arxiv:2601.11369,targeted,arxiv_2601_11369,arxiv_2601_11369,Institutional AI: Governing LLM Collusion in Multi-Agent Cournot Markets via Public Governance Graphs,Institutional AI: Governing LLM Collusion in Multi-Agent Cournot Markets via Public Governance Graphs,2026-01-16,2026,arXiv.org,,2601.11369,https://www.semanticscholar.org/paper/9438fe46f3f7513c9a7f0884dffda6b7ed7d670d,defense,defense,high-citation non-peer security candidate,full_text_scope_screened,include-primary-interaction-security,broad_scope_included,influential_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2601.11893,targeted,arxiv_2601_11893,arxiv_2601_11893,Taming Various Privilege Escalation in LLM-Based Agent Systems: A Mandatory Access Control Framework,Taming Various Privilege Escalation in LLM-Based Agent Systems: A Mandatory Access Control Framework,2026-01-17,2026,arXiv.org,,2601.11893,https://www.semanticscholar.org/paper/f6a22a7b6c63c8002411e29ba9079f0a0bc5931a,defense,defense,high-citation non-peer security candidate,full_text_scope_screened,include-primary-interaction-security,broad_scope_included,influential_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,canonical:arxiv_2601_11893,yes
targeted:arxiv:2601.11913,targeted,arxiv:2601.11913,,LSTM-MAS: A Long Short-Term Memory Inspired Multi-Agent System for Long-Context Understanding,LSTM-MAS: A Long Short-Term Memory Inspired Multi-Agent System for Long-Context Understanding,2026-01-17,2026,arXiv.org,,2601.11913,https://www.semanticscholar.org/paper/86b159df06f3b1c0000a92ddc6d07ddb29adf9e4,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2601.11913,yes
targeted:arxiv:2601.13186,targeted,arxiv:2601.13186,,"Prompt Injection Mitigation with Agentic AI, Nested Learning, and AI Sustainability via Semantic Caching","Prompt Injection Mitigation with Agentic AI, Nested Learning, and AI Sustainability via Semantic Caching",2026-01-19,2026,arXiv.org,,2601.13186,https://www.semanticscholar.org/paper/f759d9e8f124b49d74005ed5d36c2202bddd0dd7,defense,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2601.14667,targeted,arxiv:2601.14667,,INFA-Guard: Mitigating Malicious Propagation via Infection-Aware Safeguarding in LLM-Based Multi-Agent Systems,INFA-Guard: Mitigating Malicious Propagation via Infection-Aware Safeguarding in LLM-Based Multi-Agent Systems,2026-01-21,2026,arXiv.org,,2601.14667,https://www.semanticscholar.org/paper/3056e518d044a9d651a0e45311a1a921f3cf26d8,defense,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2601.16529,targeted,arxiv:2601.16529,,SycoEval-EM: Sycophancy Evaluation of Large Language Models in Simulated Clinical Encounters for Emergency Care,SycoEval-EM: Sycophancy Evaluation of Large Language Models in Simulated Clinical Encounters for Emergency Care,2026-01-23,2026,arXiv.org,,2601.16529,https://www.semanticscholar.org/paper/c23794ad71c076535ae1cec53fc284c50021f46f,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2601.16529,no
targeted:arxiv:2601.20538,targeted,arxiv:2601.20538,,Interpreting Emergent Extreme Events in Multi-Agent Systems,Interpreting Emergent Extreme Events in Multi-Agent Systems,2026-01-28,2026,arXiv.org,,2601.20538,https://www.semanticscholar.org/paper/abfe5bb22e605d31ae7a8e77ef3f7cfc360658ee,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2601.20538,yes
targeted:arxiv:2601.21064,targeted,arxiv:2601.21064,,Textual Equilibrium Propagation for Deep Compound AI Systems,Textual Equilibrium Propagation for Deep Compound AI Systems,2026-01-28,2026,arXiv.org,,2601.21064,https://www.semanticscholar.org/paper/0d6a464d5cb4cbec81e8ea6941585266c34d8c09,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2601.21064,yes
targeted:arxiv:2601.22184,targeted,arxiv:2601.22184,,Tacit Coordination of Large Language Models,Tacit Coordination of Large Language Models,2026-01-28,2026,arXiv.org,,2601.22184,https://www.semanticscholar.org/paper/06da98e7e0362e9a6e94d87d89c9c333901e2ad1,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2601.22184,yes
targeted:arxiv:2602.00428,targeted,arxiv:2602.00428,,"When Agents ""Misremember"" Collectively: Exploring the Mandela Effect in LLM-based Multi-Agent Systems","When Agents ""Misremember"" Collectively: Exploring the Mandela Effect in LLM-based Multi-Agent Systems",2026-01-31,2026,arXiv.org,,2602.00428,https://www.semanticscholar.org/paper/150d748f8e3591dd28a243f7b4b09d8c118f78ed,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2602.00428,yes
targeted:arxiv:2602.00755,targeted,arxiv:2602.00755,,Evolving Interpretable Constitutions for Multi-Agent Coordination,Evolving Interpretable Constitutions for Multi-Agent Coordination,2026-01-31,2026,arXiv.org,,2602.00755,https://www.semanticscholar.org/paper/c3ad1a7b47396a1b103b923011a4e1cdfefbcc3d,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2602.00755,yes
targeted:arxiv:2602.01011,targeted,arxiv:2602.01011,,Multi-Agent Teams Hold Experts Back,Multi-Agent Teams Hold Experts Back,2026-02-01,2026,arXiv.org,,2602.01011,https://www.semanticscholar.org/paper/e95eb50589f6e6641ca2a3994d80fc840c82d5ef,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2602.01011,yes
targeted:arxiv:2602.01539,targeted,arxiv:2602.01539,,MAGIC: A Co-Evolving Attacker-Defender Adversarial Game for Robust LLM Safety,MAGIC: A Co-Evolving Attacker-Defender Adversarial Game for Robust LLM Safety,2026-02-02,2026,arXiv.org,,2602.01539,https://www.semanticscholar.org/paper/46a453191368e8df9cef0e5676fe6cda06447b0a,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2602.01539,yes
targeted:arxiv:2602.03688,targeted,arxiv:2602.03688,,TodyComm: Task-Oriented Dynamic Communication for Multi-Round LLM-based Multi-Agent System,TodyComm: Task-Oriented Dynamic Communication for Multi-Round LLM-based Multi-Agent System,2026-02-03,2026,arXiv.org,,2602.03688,https://www.semanticscholar.org/paper/3f8f8009b0d9b34c64e4c704a584ef33d0d747b5,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2602.03688,yes
targeted:arxiv:2602.04431,targeted,arxiv:2602.04431,,MaMa: A Game-Theoretic Approach for Designing Safe Agentic Systems,MaMa: A Game-Theoretic Approach for Designing Safe Agentic Systems,2026-02-04,2026,arXiv.org,,2602.04431,https://www.semanticscholar.org/paper/7ba45d72f13bec3419d0fe25f753bccf04452d2c,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2602.04431,yes
targeted:arxiv:2602.05176,targeted,yang2026among_us,yang2026among_us,Among Us: Measuring and Mitigating Malicious Contributions in Model Collaboration Systems,Among Us: Measuring and Mitigating Malicious Contributions in Model Collaboration Systems,2026-02-05,2026,ACL,10.18653/v1/2026.acl-long.725,2602.05176,https://doi.org/arxiv:2602.05176,attack,evaluation,evaluation,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,peer_reviewed_conference,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2602.08567,targeted,liu2026valueflow,liu2026valueflow,ValueFlow: Measuring the Propagation of Value Perturbations in Multi-Agent LLM Systems,ValueFlow: Measuring the Propagation of Value Perturbations in Multi-Agent LLM Systems,2026-02-09,2026,arXiv.org,,2602.08567,https://www.semanticscholar.org/paper/4d3e3eed0ffc38d51696bae78a633224f0eaa807,evaluation,evaluation,evaluation,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,secondary,canonical:liu2026valueflow,yes
targeted:arxiv:2602.09877,targeted,arxiv:2602.09877,,The Devil Behind Moltbook: Anthropic Safety is Always Vanishing in Self-Evolving AI Societies,The Devil Behind Moltbook: Anthropic Safety is Always Vanishing in Self-Evolving AI Societies,2026-02-10,2026,arXiv.org,,2602.09877,https://www.semanticscholar.org/paper/6a7baf3beb4486c0e35bf698b5725fcd66ef2b1f,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2602.09877,yes
targeted:arxiv:2602.13477,targeted,naik2026omni_leak,naik2026omni_leak,OMNI-LEAK: Orchestrator Multi-Agent Network Induced Data Leakage,OMNI-LEAK: Orchestrator Multi-Agent Network Induced Data Leakage,2026-02-13,2026,arXiv.org,,2602.13477,https://www.semanticscholar.org/paper/6bad6cb411a86c0be216ee051ba51b07f3b0bafa,survey,attack,attack,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2602.13840,targeted,arxiv:2602.13840,,PrivAct: Internalizing Contextual Privacy Preservation via Multi-Agent Preference Training,PrivAct: Internalizing Contextual Privacy Preservation via Multi-Agent Preference Training,2026-02-14,2026,arXiv.org,,2602.13840,https://www.semanticscholar.org/paper/6189f6efba13d82c5e3e3bbfddb20453fce22a18,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2602.13840,yes
targeted:arxiv:2602.15198,targeted,nakamura2026colosseum,nakamura2026colosseum,Colosseum: Auditing Collusion in Cooperative Multi-Agent Systems,Colosseum: Auditing Collusion in Cooperative Multi-Agent Systems,2026-02-16,2026,arXiv.org,,2602.15198,https://www.semanticscholar.org/paper/595eea9b5f5c0e16435dcf4b7d8fa95d8a9c6d80,evaluation,benchmark,benchmark,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2603.00131,targeted,weckbecker2026_thought_virus,weckbecker2026_thought_virus,Thought Virus: Viral Misalignment via Subliminal Prompting in Multi-Agent Systems,Thought Virus: Viral Misalignment via Subliminal Prompting in Multi-Agent Systems,2026-02-23,2026,arXiv.org,,2603.00131,https://www.semanticscholar.org/paper/06da2df7727b7d7d5afead4ecd2b498e70d794b2,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,secondary,canonical:weckbecker2026_thought_virus,yes
targeted:arxiv:2603.03233,targeted,arxiv:2603.03233,,AI-for-Science Low-code Platform with Bayesian Adversarial Multi-Agent Framework,AI-for-Science Low-code Platform with Bayesian Adversarial Multi-Agent Framework,2026-03-03,2026,arXiv.org,,2603.03233,https://www.semanticscholar.org/paper/c0116ff7641b605e0431f00a1f1d1213b3f390ec,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2603.03233,yes
