work_key,canonical_paper_id,title,identifier_type,identifier,identifier_status,observed_in_routes
doi:10.5281/zenodo.19628588,,Pratyahara: A Neural Tissue Defense Model for Detecting Compromised Agents in Multi-Agent Networks,doi,10.5281/zenodo.19628588,canonical,search:doi:10.5281/zenodo.19628588
doi:10.5281/zenodo.19630356,,Diospoiesis: A Self-Designed Adaptive LLM Interaction System for Mental Health Crisis Management — An Autoethnographic Report,doi,10.5281/zenodo.19630356,canonical,search:doi:10.5281/zenodo.19630356
doi:10.5281/zenodo.19635097,,Master Ledger of Forensic Indebtedness: Sovereign Penalties for Unauthorized LLM Training and AI Data Extraction — Unearth Heritage Foundry,doi,10.5281/zenodo.19635097,canonical,search:doi:10.5281/zenodo.19635097
doi:10.5281/zenodo.19681278,,A Privacy-Preserving Multi-Agent LLM Framework for Automated Incident Response and Digital Forensics on Personal Devices,doi,10.5281/zenodo.19681278,canonical,search:doi:10.5281/zenodo.19681278
doi:10.5281/zenodo.19735439,,When Safety Fails the Unsafe: A User-Designed LLM System as Cognitive Prosthesis for Chronic Mental Health Crisis — An Autoethnographic Case,doi,10.5281/zenodo.19735439,canonical,search:doi:10.5281/zenodo.19735439
doi:10.5281/zenodo.19764514,,LLM Eval Frameworks: Inspect vs Promptfoo vs DeepEval vs Braintrust,doi,10.5281/zenodo.19764514,canonical,search:doi:10.5281/zenodo.19764514
doi:10.5281/zenodo.19792013,,"HYDRA-Ω: A Deterministic Multi-Agent Architecture with Typed LLM-Sensor, BDI-HTN Cognition, and Episodic Anti-Pattern Learning",doi,10.5281/zenodo.19792013,canonical,search:doi:10.5281/zenodo.19792013
doi:10.5281/zenodo.19821544,,"Philosophy as Control Architecture: Memory Governance, Execution Triggering, and the Structural Anatomy of a User-Built LLM Cognitive Prosthesis",doi,10.5281/zenodo.19821544,canonical,search:doi:10.5281/zenodo.19821544
doi:10.5281/zenodo.19828812,,GALATEA II: Benchmarking LLM Safety in Clinical Simulation. Behavioural Safety and Ethical Robustness of Large Language Models in a Multi-Agent ICU Decision Support Architecture,doi,10.5281/zenodo.19828812,canonical,search:doi:10.5281/zenodo.19828812
doi:10.5281/zenodo.19837040,,Immune-Inspired Governance for Multi-Agent LLM Systems,doi,10.5281/zenodo.19837040,canonical,search:doi:10.5281/zenodo.19837040
doi:10.5281/zenodo.19837046,,From Colony to Cognition: A Unified Bio-Inspired Architecture for Autonomous LLM Agents,doi,10.5281/zenodo.19837046,canonical,search:doi:10.5281/zenodo.19837046
doi:10.5281/zenodo.19844471,,Accountable Multi-Agent AI Systems: Orchestration Frameworks for Enterprise Workflow Automation with Human-in-the-Loop Verification,doi,10.5281/zenodo.19844471,canonical,search:doi:10.5281/zenodo.19844471
doi:10.5281/zenodo.19853492,,Emergent Covert Signaling in Multi-Agent LLM Negotiation: A Conceptual Framework and Experimental Protocol,doi,10.5281/zenodo.19853492,canonical,search:doi:10.5281/zenodo.19853492
doi:10.5281/zenodo.19859416,,Agenticracy™ Metric: A Public Baseline Standard for Measuring Epistemic Congruence and Metacognitive Regulation in LLM Outputs - A 132-Entity Validation Study,doi,10.5281/zenodo.19859416,canonical,search:doi:10.5281/zenodo.19859416
doi:10.5281/zenodo.19948061,,AQUILES: A Production Architecture for Hybrid Agents with Deterministic Decisions in Regulated Domains — The HADD Paradigm: Closing the Determinism–Expressiveness Gap in LLM-Based Agent Systems,doi,10.5281/zenodo.19948061,canonical,search:doi:10.5281/zenodo.19948061
doi:10.5281/zenodo.20012821,,ARIA - Automated Requirement & Interaction Agent (AI-Powered Multi-Channel Client Communication and Task Management System),doi,10.5281/zenodo.20012821,canonical,search:doi:10.5281/zenodo.20012821
doi:10.5281/zenodo.20019788,,Pitchforge: A Multi-Agent LangGraph Framework with Retrieval-Augmented Generation for Comprehensive Startup Viability Analysis,doi,10.5281/zenodo.20019788,canonical,search:doi:10.5281/zenodo.20019788
doi:10.5281/zenodo.20030723,,"SOVEREIGN EDGE AGENTIC LLM SYSTEMS (SEALS), TOWARD A PERSONAL AI AND ORGANIZATIONAL SOVEREIGN AI DECISION ASSISTANT",doi,10.5281/zenodo.20030723,canonical,search:doi:10.5281/zenodo.20030723
doi:10.5281/zenodo.20032067,,An Agentic LLM Flow for Chip Timing Closure: Cross-Stage Context Propagation in EDA,doi,10.5281/zenodo.20032067,canonical,search:doi:10.5281/zenodo.20032067
doi:10.5281/zenodo.20032071,,LLM Drift Experiment: A Framework for Quantifying Behavioral Decay in Adversarial Multi-Agent Simulations,doi,10.5281/zenodo.20032071,canonical,search:doi:10.5281/zenodo.20032071
doi:10.5281/zenodo.20058206,,Model-Agnostic Safety Layer (MASL): A 1000-Case Evaluation of Brain-Layer Defense for LLM-Driven Agents,doi,10.5281/zenodo.20058206,canonical,search:doi:10.5281/zenodo.20058206
doi:10.5281/zenodo.20071516,,A Reliability Control Framework for Robust Multi-Agent LLM Systems: Managing Workflows in Large Language Model Systems,doi,10.5281/zenodo.20071516,canonical,broad:doi:10.5281/zenodo.20071516;search:doi:10.5281/zenodo.20071516;targeted:doi:10.5281/zenodo.20071516
doi:10.5281/zenodo.20100875,,Requirements Elicitation in the Era of LLMs: A Survey on Large Language Models for Automated and Assisted Requirements Elicitation,doi,10.5281/zenodo.20100875,canonical,search:doi:10.5281/zenodo.20100875
doi:10.5281/zenodo.20120606,,Agentic Artificial Intelligence: Autonomous Multi-Agent Workflows and Orchestration,doi,10.5281/zenodo.20120606,canonical,search:doi:10.5281/zenodo.20120606
doi:10.5281/zenodo.20157138,,"Identity-Bound Governance Under Execution Uncertainty An Accountability Proof Block for LLM Agent Persistent Halts, with Cryptographic Implementation and Cross-Model Calibration",doi,10.5281/zenodo.20157138,canonical,search:doi:10.5281/zenodo.20157138
doi:10.5281/zenodo.20162877,,Protocol-Layer Governance for LLM Agents: Identity-Bound Oversight with Zero-Modification Deployment and Multi-Hop Authority Propagation,doi,10.5281/zenodo.20162877,canonical,search:doi:10.5281/zenodo.20162877
doi:10.5281/zenodo.20173582,,"A Multi-Agent Spectral Architecture for Prime Number Theory Deterministic AI Without Large Language Models Proving the Riemann Hypothesis, Quantifying 12 Prime Results (1742–2004), and Certifying AI Safety — All at σ = 0.5",doi,10.5281/zenodo.20173582,canonical,search:doi:10.5281/zenodo.20173582
doi:10.5281/zenodo.20174099,,Measuring behavioral inheritance and erosion in adversarially selected LLM-agent populations,doi,10.5281/zenodo.20174099,canonical,search:doi:10.5281/zenodo.20174099
doi:10.5281/zenodo.20174515,,Chain-Centric Multi-Agent Framework: Layer-Separated LLM Collaboration Without Subjective Confidence Evaluation,doi,10.5281/zenodo.20174515,canonical,search:doi:10.5281/zenodo.20174515
doi:10.5281/zenodo.20175026,,Context-Access Calibration Failure in Agentic LLM Systems under High-Load Conditions: A Self-Observation Case Series from the GENESIS R90.5 Multi-Agent Research Session,doi,10.5281/zenodo.20175026,canonical,search:doi:10.5281/zenodo.20175026
doi:10.5281/zenodo.20249500,,Synthetic benchmark validation does not transfer to real-data behavior for the tested prompt-level safety operationalizations in clinical LLMs: a multi-model multi-institution evaluation,doi,10.5281/zenodo.20249500,canonical,search:doi:10.5281/zenodo.20249500
doi:10.5281/zenodo.20253557,,FORTIFYING FIREWALLS AGAINST EVOLVING DDOS ATTACKS WITH CONTRASTIVE AI AND LLMS,doi,10.5281/zenodo.20253557,canonical,search:doi:10.5281/zenodo.20253557
doi:10.5281/zenodo.20278754,,MIAA: Market-Inspired Agentic Architecture for Multi-Agent LLM Coordination,doi,10.5281/zenodo.20278754,canonical,search:doi:10.5281/zenodo.20278754
doi:10.5281/zenodo.20313249,,Orchestrated Coherence: The Proconductor Architecture — Human-Anchored Multi-Agent Research as σ-Measurement System,doi,10.5281/zenodo.20313249,canonical,search:doi:10.5281/zenodo.20313249
doi:10.5281/zenodo.20355697,,Multi-Agent Threat Detection Using Cybersecurity System,doi,10.5281/zenodo.20355697,canonical,search:doi:10.5281/zenodo.20355697
doi:10.5281/zenodo.20357562,,LLM-Driven Agent-Based Simulation of Information Dynamics Across India's Diverse Population,doi,10.5281/zenodo.20357562,canonical,search:doi:10.5281/zenodo.20357562
doi:10.5281/zenodo.20413765,,XunMing-AI: A Trias Politica Multi-Agent Harness Framework for High-Fidelity Logic Synthesis,doi,10.5281/zenodo.20413765,canonical,search:doi:10.5281/zenodo.20413765
doi:10.5281/zenodo.20428939,,llm-secure-cli: Unified OpenAI-Compatible CLI for AI Agents,doi,10.5281/zenodo.20428939,canonical,search:doi:10.5281/zenodo.20428939
doi:10.5281/zenodo.20435622,,Hardware trojans generated with LLM for cryptography implementations,doi,10.5281/zenodo.20435622,canonical,search:doi:10.5281/zenodo.20435622
doi:10.5281/zenodo.20441050,,A Cloud-Native Multi-Agent Generative AI Framework for Demand Forecasting and Capacity Optimization using Vertex AI,doi,10.5281/zenodo.20441050,canonical,search:doi:10.5281/zenodo.20441050
doi:10.5281/zenodo.20441051,,"Engineering Enterprise-Grade Generative AI: Architectures, Agentic Frameworks, and Protocols for Production-Ready LLM Systems",doi,10.5281/zenodo.20441051,canonical,search:doi:10.5281/zenodo.20441051
arxiv:2604.27228,,When Roles Fail: Epistemic Constraints on Advocate Role Fidelity in LLM-Based Political Statement Analysis,doi,10.5281/zenodo.20457547,canonical,broad:doi:10.5281/zenodo.20457547;targeted:doi:10.5281/zenodo.20457547
doi:10.5281/zenodo.20489424,,"Constrained-Execution Agentic Analytics for Regulated Data: An Architecture Pattern for Trustworthy LLM Cohort Analytics, with a Reproducibility Case Study (Deterministic Dispatch: 33% → 100%)",doi,10.5281/zenodo.20489424,canonical,search:doi:10.5281/zenodo.20489424
doi:10.5281/zenodo.20519596,,"The Structural Turn in Multi-Agent LLM Systems: Why Coordination, Composition, and Timing — Not Individual Reasoning — Determine Whether These Systems Work",doi,10.5281/zenodo.20519596,canonical,search:doi:10.5281/zenodo.20519596
doi:10.5281/zenodo.20519598,,The Agentic Attack Surface Is Already Weaponized: A Synthesis of Concurrent Threats Against LLM-Driven Pipelines,doi,10.5281/zenodo.20519598,canonical,search:doi:10.5281/zenodo.20519598
doi:10.5281/zenodo.20520850,,An LLM Agent Cannot Be a Gate: Why a Recited Rule Is Not an Enforced One,doi,10.5281/zenodo.20520850,canonical,search:doi:10.5281/zenodo.20520850
doi:10.5281/zenodo.20525498,,"Deliberate Topology Selection as a First-Class Design Variable: How Multi-Agent Systems Learn When to Reconfigure, Prune, and Restructure Communication Graphs",doi,10.5281/zenodo.20525498,canonical,search:doi:10.5281/zenodo.20525498
doi:10.5281/zenodo.20529423,,The Detection Dilemma: Byzantine LLM Agents Cannot Simultaneously Evade Multi-Channel Behavioral Monitors,doi,10.5281/zenodo.20529423,canonical,search:doi:10.5281/zenodo.20529423
doi:10.5281/zenodo.20540222,,A Deterministic Multi-LLM Consensus Engine for Parent-Facing Interpretation of Pediatric Rehabilitation Therapy Reports: An Anonymized N=1 Feasibility Case Study,doi,10.5281/zenodo.20540222,canonical,search:doi:10.5281/zenodo.20540222
doi:10.5281/zenodo.20554472,,Mythic Prompt Engineering: Narrative Framing Bypasses LLM Default Corporate Tone in Multi-Agent Dialogue,doi,10.5281/zenodo.20554472,canonical,search:doi:10.5281/zenodo.20554472
doi:10.5281/zenodo.20555125,,A Protocol-Governed Multi-Agent Tutor for Higher-Education Concept Explanation and Programming Support,doi,10.5281/zenodo.20555125,canonical,search:doi:10.5281/zenodo.20555125
doi:10.5281/zenodo.20578564,,MAS-Consensus-v1: Emergent Consensus and Disagreement Dynamics in Multi-Agent LLM Systems,doi,10.5281/zenodo.20578564,canonical,search:doi:10.5281/zenodo.20578564
doi:10.5281/zenodo.20583242,,"TrustBridge: A Universal Decentralized Trust Protocol Combining Multi-Agent LLM Verification, Zero-Knowledge Attestation, and Natural Language Accessibility for Cross-Domain Real-World Credential Verification",doi,10.5281/zenodo.20583242,canonical,search:doi:10.5281/zenodo.20583242
doi:10.5281/zenodo.20592368,,"Failure Propagation and Self-Correction in Multi-Agent LLM Systems: How Deliberative Consensus, Credit Assignment, and Architectural Isolation Jointly Determine Systemic Reliability",doi,10.5281/zenodo.20592368,canonical,search:doi:10.5281/zenodo.20592368
doi:10.5281/zenodo.20602977,,Multi-Agent Systems and AI Orchestration,doi,10.5281/zenodo.20602977,canonical,search:doi:10.5281/zenodo.20602977
doi:10.5281/zenodo.20606349,,Modern Act of Know-How: Conductor Quartet — Subject-Isolated Multi-Agent Orchestration for Hallucination-Resistant LLM Processing in Legal and Institutional Environments,doi,10.5281/zenodo.20606349,canonical,search:doi:10.5281/zenodo.20606349
doi:10.5281/zenodo.20636938,,Impact of Heterogeneous Retrieval Integration in Multi-Agent Debate on Adversarial QA Answer Consistency,doi,10.5281/zenodo.20636938,canonical,search:doi:10.5281/zenodo.20636938
doi:10.5281/zenodo.20640424,,When Language Becomes Workflow: Provenance Failures in Agentic LLM Systems,doi,10.5281/zenodo.20640424,canonical,search:doi:10.5281/zenodo.20640424
doi:10.5281/zenodo.20640594,,Post-Detection Remediation of Prompt Injection Attacks in LLM-Based Email Security Agents using Ensemble Learning,doi,10.5281/zenodo.20640594,canonical,search:doi:10.5281/zenodo.20640594
doi:10.5281/zenodo.20656846,,BiliCore: An Open-Source Framework for LLM-Powered Applications (IRIS / AETHER / AEGIS),doi,10.5281/zenodo.20656846,canonical,search:doi:10.5281/zenodo.20656846
doi:10.5281/zenodo.20671082,,"TOAP: The Token-Optimized Agent Protocol — Reference, Summary, or KV Cache? Measuring How Multi-Agent Systems Should Share Context",doi,10.5281/zenodo.20671082,canonical,search:doi:10.5281/zenodo.20671082
doi:10.5281/zenodo.20677148,,AgentShield Bench: Evaluating the Security Resilience of OpenAI and Gemini LLM Agents Against Adversarial Agent Workflows,doi,10.5281/zenodo.20677148,canonical,search:doi:10.5281/zenodo.20677148
doi:10.5281/zenodo.20678228,,"Silent Entropy and Structural Fragility: How Communication Isolation, Coordination Debt, Adversarial Symmetry, Consensus Illusions, and Topology-Memory Coupling Jointly Define a Candidate Failure Taxonomy for Deployed Multi-Agent LLM Systems",doi,10.5281/zenodo.20678228,canonical,search:doi:10.5281/zenodo.20678228
doi:10.5281/zenodo.20678229,,"Silent Entropy and Structural Fragility: How Communication Isolation, Coordination Debt, Adversarial Symmetry, Consensus Illusions, and Topology-Memory Coupling Jointly Define a Failure Taxonomy for Deployed Multi-Agent LLM Systems",doi,10.5281/zenodo.20678229,canonical,search:doi:10.5281/zenodo.20678229
doi:10.5281/zenodo.20678936,,Switchboard: An Attention-Budgeted Human-in-the-Loop Interrupt Router for Multi-Agent Systems,doi,10.5281/zenodo.20678936,canonical,search:doi:10.5281/zenodo.20678936
doi:10.5281/zenodo.20681556,,AltayDuel: A Turkish-First Arena and Open Dataset for Multi-Turn LLM Prompt-Injection Red-Teaming,doi,10.5281/zenodo.20681556,canonical,search:doi:10.5281/zenodo.20681556
doi:10.5281/zenodo.20693202,,κ-Identity: Behavioral Fingerprinting for Continuous Verification of LLM Agents,doi,10.5281/zenodo.20693202,canonical,search:doi:10.5281/zenodo.20693202
doi:10.5281/zenodo.20693395,,"""CyberTrust AI v2: A Multi-Agent Adversarial Framework for Automated Smart Contract Exploit Synthesis and Economic Invariant Verification""",doi,10.5281/zenodo.20693395,canonical,search:doi:10.5281/zenodo.20693395
doi:10.5281/zenodo.20700880,,"Trust Boundaries Under Autonomous Action: How Memory Poisoning, Graph Selection Integrity, Prompt Injection, Agentic Delegation Gaps, and Cryptographic Agility Jointly Define a Candidate Attack Surface Framework for LLM Agent Deployments",doi,10.5281/zenodo.20700880,canonical,search:doi:10.5281/zenodo.20700880
doi:10.5281/zenodo.20700882,,"Entropy, Topology, and the Execution Boundary: How Silent Failure, Communication Topology, Security Permeability, Governance Gaps, and Distributed Consensus Jointly Define a Candidate Framework for Multi-Agent System Reliability",doi,10.5281/zenodo.20700882,canonical,search:doi:10.5281/zenodo.20700882
doi:10.5281/zenodo.20731136,,"Adversarial Robustness as an Emergent Topology Problem: How Misinformation Propagation, Consensus Fragility, Concurrency Hazards, Governance Blind Spots, and Communication Entropy Jointly Define a Candidate Framework for Structural Failure in Multi-Agent LLM Systems",doi,10.5281/zenodo.20731136,canonical,search:doi:10.5281/zenodo.20731136
doi:10.5281/zenodo.20745520,,"Attack Surface Proliferation in Agentic AI: How Skill Injection, Memory Poisoning, Prompt Exfiltration, and Structural Retrieval Manipulation Jointly Define a Candidate Threat Model for Deployed LLM Agents",doi,10.5281/zenodo.20745520,canonical,search:doi:10.5281/zenodo.20745520
doi:10.5281/zenodo.20775447,,"Multi-Agent Deliberation Architecture for Sovereign AI Decision Engines — API Gateway, AI Routing, Distributed Systems, Sovereign AI, and Post-Cloud Architecture (Api-Oss-Fixed)",doi,10.5281/zenodo.20775447,canonical,search:doi:10.5281/zenodo.20775447
doi:10.5281/zenodo.20775794,,Execution Identity in Multi-Agent Systems: A Zero-Trust Runtime Governance Architecture (智能體系統的執行期身分:零信任運行時治理架構),doi,10.5281/zenodo.20775794,canonical,search:doi:10.5281/zenodo.20775794
doi:10.5281/zenodo.20789430,,Beyond Attack Success Rate: Measuring Operator-Facing Transparency in LLM Agent Security,doi,10.5281/zenodo.20789430,canonical,search:doi:10.5281/zenodo.20789430
