review_row,candidate_basis,record_id,title,publication_date,canonical_venue,publication_status,venue_type,citations,citation_snapshot_date,doi,arxiv_id,source_url,current_corpus_paper_id,current_corpus_primary_category,current_corpus_scope_relation,current_corpus_note_path,prior_source_review_status,prior_recommended_scope,prior_gate_decision,canonical_version_reviewed,full_text_read,gate_multiagent_boundary,gate_explicit_interaction,gate_direct_security_relevance,gate_interaction_dependence,gate_canonical_full_text_evidence,human_final_decision,human_primary_category,human_scope_relation,evidence_locations,decision_reason,reviewer,second_reviewer,review_date,adjudication_note,duplicate_of_record_id,human_signoff_complete
170,current_canonical_corpus,liu2026valueflow,ValueFlow: Measuring the Propagation of Value Perturbations in Multi-Agent LLM Systems,2026,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2602.08567,2602.08567,https://arxiv.org/abs/2602.08567,liu2026valueflow,evaluation,security_relevant,papers/evaluations/arxiv/2026_liu_valueflow.md,agent_unverified,,,arXiv:2602.08567v2 full text,yes,yes,yes,no,yes,yes,exclude,evaluation,security_relevant,Abstract; §§2–3 (PDF pp. 3–6; Fig. 2 and Table 1); §§4–5 topology/position experiments (pp. 7–12; Figs. 4–7).,"ValueFlow measures controlled propagation of value perturbations and collective value drift, but it does not specify a deployment adversary or treat the outcome as a direct security violation. It is alignment/auditing evidence adjacent to security.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
171,non_peer_citations_gte_10,arxiv:2510.27617,VeriMoA: A Mixture-of-Agents Framework for Spec-to-HDL Generation,2025-10-31,arXiv.org,non_peer_or_unverified,,14,2026-08-06,arxiv:2510.27617,2510.27617,https://www.semanticscholar.org/paper/69903d20c7eb8df2a4f46ee22b2137e520f53fd8,,,,,agent_unverified,adjacent,adjacent_not_core,arXiv:2510.27617 full text,yes,yes,yes,no,yes,yes,exclude,evaluation,adjacent,Abstract; mixture-of-agents architecture; quality-guided caching; multi-path C++/Python intermediate representations; VerilogEval 2.0 and RTLLM 2.0 experiments.,"VeriMoA uses multiple generating and selecting agents to improve HDL synthesis accuracy and reduce noise propagation. The paper is about capability and reliability, with no direct security property, attack, defense, or security evaluation.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
172,current_canonical_corpus;peer_reviewed_broad_inclusion,arxiv:2509.01211,Web Fraud Attacks Against LLM-Driven Multi-Agent Systems,2025-09-01,Findings of ACL,peer_reviewed,conference,8,2026-08-06,10.18653/v1/2026.findings-acl.686,2509.01211,https://aclanthology.org/2026.findings-acl.686/,kong2026web_fraud,attack,core_security,papers/attacks/findings_acl/2026_kong_web_fraud.md,assistant_source_reviewed_pending_author_signoff,core_security,provisional_pass_author_signoff_required,Findings of ACL 2026 canonical version (DOI 10.18653/v1/2026.findings-acl.686),yes,yes,yes,yes,yes,yes,include,attack,core_security,§3.1 (p. 14021; Fig. 1); §3.2 (pp. 14022–14023; Table 2); §4.1 (pp. 14023–14024; Fig. 3); §4.2 (pp. 14024–14025; Fig. 4 and Table 3).,"One malicious member injects disguised attacker-controlled URLs into recommendation workflows, and downstream reviewers, debaters, voters, or auditors determine whether the destination is accepted. The attack and its defense results vary by communication/aggregation architecture.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
173,current_canonical_corpus,ren2026financial_fraud,When AI Agents Collude Online: Financial Fraud Risks by Collaborative LLM Agents on Social Platforms,2026,ICLR,peer_reviewed,,,,,2511.06448,https://openreview.net/pdf/0319815fc31bf769beeb29104637feb4c664902c.pdf,ren2026financial_fraud,attack,core_security,papers/attacks/iclr/2026_ren_financial_fraud.md,agent_unverified,,,ICLR 2026 canonical conference version; arXiv:2511.06448v2 full text,yes,yes,yes,yes,yes,yes,include,attack,core_security,§3 (PDF pp. 3–5; Fig. 2 and Appendix Table 1); §3.3; §4.1 (p. 6); §4.3 (p. 8; Table 2); §5 (pp. 11–13; Tables 9–10).,"The benchmark models populations of malicious agents coordinating over public and private channels to recruit, persuade, and induce simulated financial transfers. Fraud success and intervention efficacy are explicitly population-, channel-, ratio-, and interaction-depth dependent.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
174,current_canonical_corpus;peer_reviewed_broad_inclusion,doi:10.18653/v1/2025.findings-emnlp.333,When Allies Turn Foes: Exploring Group Characteristics of LLM-Based Multi-Agent Collaborative Systems Under Adversarial Attacks,2025,Findings of EMNLP,peer_reviewed,conference,1,2026-08-06,10.18653/v1/2025.findings-emnlp.333,,https://aclanthology.org/2025.findings-emnlp.333/,zhang2025allies_foes,attack,core_security,papers/attacks/findings_emnlp/2025_zhang_when_allies_turn_foes.md,assistant_source_reviewed_pending_author_signoff,core_security,provisional_pass_author_signoff_required,Findings of EMNLP 2025 canonical version (DOI 10.18653/v1/2025.findings-emnlp.333),yes,yes,yes,yes,yes,yes,include,attack,core_security,§2.1 (p. 2); §2.2 (p. 2); §2.3 (pp. 2–3; Eqs. 1–3); §3.1 (pp. 3–4; Figs. 1–3); §3.2 (pp. 4–6; Fig. 4); limitations p. 9.,"One or two adversarial members repeatedly inject counterfactual answers and adapt to interaction history. The paper measures group-level propagation and collective decision corruption as functions of adversarial fraction, communication schedule, group size, rounds, and reflection.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
175,current_canonical_corpus,kraidia2026collaboration_fails,When collaboration fails: persuasion driven adversarial influence in multi agent large language model debate,2026,Scientific Reports,peer_reviewed,,,,10.1038/s41598-026-42705-7,,https://www.nature.com/articles/s41598-026-42705-7,kraidia2026collaboration_fails,attack,core_security,papers/attacks/journals_scientific_reports/2026_kraidia_collaboration_fails.md,agent_unverified,,,Scientific Reports 2026 canonical journal version (DOI 10.1038/s41598-026-42705-7),yes,yes,yes,yes,yes,yes,include,attack,core_security,Threat model and attack design (pp. 4–5; Fig. 1 and Algorithm 1); attacker stages (pp. 5–9; Figs. 3–5); setup/metrics (pp. 10–11; Eqs. 8–9); results (pp. 14–16; Figs. 11–13).,"A malicious debate member observes peer arguments and adaptively persuades cooperative agents toward a designated false answer. The security endpoint combines individual belief movement with corruption of the final majority decision, and prompt defenses are evaluated.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
176,current_canonical_corpus,zhang2026embedding_defenses,When Embedding-Based Defenses Fail: Rethinking Safety in LLM-Based Multi-Agent Systems,2026,ICML,peer_reviewed,,,,,2605.01133,https://icml.cc/virtual/2026/poster/62170,zhang2026embedding_defenses,attack,core_security,papers/attacks/icml/2026_zhang_embedding_defenses.md,agent_unverified,,,ICML 2026 canonical conference version; arXiv:2605.01133v3 full text,yes,yes,yes,yes,yes,yes,include,attack,core_security,§5 (PDF pp. 4–5; Fig. 2); §6 (pp. 5–6); §7.1 (p. 6); §7.2 (pp. 6–7; Tables 1 and 3); §8 (pp. 7–8; Tables 4–5).,The work adaptively attacks message-embedding assumptions in graph-based MAS defenses and measures how malicious influence and attribution signals change over rounds and topologies. It also proposes token-confidence defenses at the message/aggregation boundary.,GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
177,non_peer_citations_gte_10,arxiv:2504.00374,When Persuasion Overrides Truth in Multi-Agent LLM Debates: Introducing a Confidence-Weighted Persuasion Override Rate (CW-POR),2025-04-01,arXiv.org,non_peer_or_unverified,,11,2026-08-06,arxiv:2504.00374,2504.00374,https://www.semanticscholar.org/paper/b4e979f4407cd3dd7fee0b8a87eab6b571f38514,,,,,agent_unverified,core_security,provisional_pass_author_signoff_required,arXiv:2504.00374v1 full text,yes,yes,yes,yes,yes,yes,include,evaluation,core_security,Abstract; single-turn truthful-agent/false-persuader/judge protocol; CW-POR definition; five-model verbosity experiments and confidence analyses.,"The benchmark places a truthful agent and an adversarial false persuader before a separately instantiated judge, then measures whether persuasive interaction overrides truth and with what confidence. The misinformation/deception endpoint is defined by the multi-agent debate.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
178,current_canonical_corpus,huang2026whispering_agents,Whispering Agents: An Event-Driven Covert Communication Protocol for the Internet of Agents,2026,AAAI,peer_reviewed,,,,10.1609/aaai.v40i37.40380,,https://ojs.aaai.org/index.php/AAAI/article/view/40380,huang2026whispering_agents,evaluation,security_relevant,papers/evaluations/aaai/2026_huang_whispering_agents.md,agent_unverified,,,AAAI 2026 canonical PDF title/version (DOI 10.1609/aaai.v40i37.40380),yes,yes,yes,yes,yes,yes,include,evaluation,core_security,Covert Event Channel section (PDF pp. 3–4; Fig. 2); protocol design (pp. 4–5; Algorithm 1); capacity/robustness (pp. 6–7; Tables 1–2); invisibility evaluation (pp. 7–8; Fig. 3 and Table 3).,"The paper directly constructs and evaluates a covert agent-to-agent channel across message storage, timing, and behavioral events against passive wardens. Although dual-use and not evidence of spontaneous malicious collusion, covert communication and monitorability are direct security properties that require interacting endpoints.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
179,current_canonical_corpus;non_peer_citations_gte_10,arxiv:2507.04724,Who's the Mole? Modeling and Detecting Intention-Hiding Malicious Agents in LLM-Based Multi-Agent Systems,2025-07-07,arXiv.org,non_peer_or_unverified,,10,2026-08-06,10.48550/arXiv.2507.04724,2507.04724,https://arxiv.org/abs/2507.04724,xie2025_whos_the_mole,attack,core_security,papers/attacks/arxiv/2025_xie_whos_the_mole.md,agent_unverified,,,arXiv:2507.04724v2 full text,yes,yes,yes,yes,yes,yes,include,attack,core_security,"§4.2 (PDF pp. 4–6); §4.4 (pp. 6–7; Figs. 3–6); §5.1 (p. 8; Table 1); attack, detection, and recovery result sections.","An intention-hiding malicious member sends role-consistent but strategically harmful messages across centralized, decentralized, and layered MAS structures. The paper jointly evaluates four attacks and AgentXposed detection/removal using interaction histories.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
180,non_peer_citations_gte_10,arxiv:2512.09187,WOLF: Werewolf-based Observations for LLM Deception and Falsehoods,2025-12-09,arXiv.org,non_peer_or_unverified,,12,2026-08-06,arxiv:2512.09187,2512.09187,https://www.semanticscholar.org/paper/8441da8a48c8031d91ae47670436ec9ac58b0040,,,,,agent_unverified,security_relevant,contextual_not_strict_core,arXiv:2512.09187v1 / NeurIPS 2025 MTI-LLM workshop version,yes,yes,yes,yes,yes,yes,include,evaluation,core_security,"§3 game flow/roles; §4 statement-level self/peer deception labels and suspicion updates; §5 experiments over 100 games and 7,320 statements; §6 conclusions; §7 limitations.","WOLF is a controlled adversarial multi-agent benchmark in which hidden-role agents strategically deceive, peers attempt detection, and trust evolves through debate and voting. Deception production, detection, and longitudinal suspicion are direct interaction-dependent security/safety evaluation targets.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
181,current_canonical_corpus,xiao2026sgoatmas,You Don't Have to Be the One Doing Evil! Locate a Scapegoat within Multi-Agent Systems for Executing Covert Attacks,2026,FedKDD/FedMAS Workshop,non_peer_or_unverified,,,,,,https://openreview.net/forum?id=CIRI47rmLQ,xiao2026sgoatmas,attack,core_security,papers/attacks/fedkdd_workshop/2026_xiao_sgoatmas.md,agent_unverified,,,FedKDD/FedMAS 2026 Oral canonical OpenReview version,yes,yes,yes,yes,yes,yes,include,attack,core_security,§4 (PDF pp. 4–6; Fig. 1); §5 (pp. 7–9; Tables 1–2); accepted OpenReview venue record.,"SGoatMAS uses workflow reconnaissance and topology-aware target selection to make an honest downstream agent emit the damaging contribution, reducing final accuracy while shifting observable blame. Both impact and attribution evasion depend on inter-agent structure and position.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
