work_key,canonical_paper_id,title,doi,arxiv_id,decision,decision_source,decision_strength,rationale,reviewer,reviewed_at,locked,human_signoff_required,previous_work_keys,notes
supp_safe_in_isolation_dangerous_together_agent_driven_multi_turn_decomposition_jailb,supp_safe_in_isolation_dangerous_together_agent_driven_multi_turn_decomposition_jailb,"Safe in Isolation, Dangerous Together: Agent-Driven Multi-Turn Decomposition Jailbreaks on LLMs",10.18653/v1/2025.realm-1.13,,primary,canonical:supp_safe_in_isolation_dangerous_together_agent_driven_multi_turn_decomposition_jailb,100,A team of agents decomposes a harmful request into individually benign-looking turns.,,,no,yes,,
arxiv:2603.28807,,SafeClaw-R: Towards Safe and Secure Multi-Agent Personal Assistants,,2603.28807,primary,search:arxiv:2603.28807,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv_2506_07564,arxiv_2506_07564,SAFEFLOW: A Principled Protocol for Trustworthy and Transactional Autonomous Agent Systems,,2506.07564,primary,canonical:arxiv_2506_07564,100,Retained after the citation retrieval gate and security scope screen.,,,no,yes,,
supp_safesieve_from_heuristics_to_experience_in_progressive_pruning_for_llm_based_mul,supp_safesieve_from_heuristics_to_experience_in_progressive_pruning_for_llm_based_mul,SafeSieve: From Heuristics to Experience in Progressive Pruning for LLM-based Multi-Agent Communication,10.1609/aaai.v40i35.40236,2508.11733,primary,canonical:supp_safesieve_from_heuristics_to_experience_in_progressive_pruning_for_llm_based_mul,100,The defense prunes unsafe or unreliable inter-agent communication.,,,no,yes,,
shi2026saiguard,shi2026saiguard,SAIGuard: Communication-State Simulation for Proactive Defense of LLM Multi-Agent Systems,,2606.12474,primary,canonical:shi2026saiguard,100,The defense directly targets malicious messages and cross-agent propagation in graph-structured LLM MAS.,,,no,yes,,
arxiv:2511.13788,,Scaling Patterns in Adversarial Alignment: Evidence from Multi-LLM Jailbreak Experiments,,2511.13788,primary,search:arxiv:2511.13788,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2510.12826,,Scheming Ability in LLM-to-LLM Strategic Interactions,,2510.12826,primary,search:arxiv:2510.12826,60,Full-text interaction-security screen included the work.,,,no,yes,,
motwani2024secret_collusion,motwani2024secret_collusion,Secret Collusion among AI Agents: Multi-Agent Deception via Steganography,10.52202/079017-2336,2402.07510,primary,canonical:motwani2024secret_collusion,100,"Secret collusion requires at least a sender, receiver, and oversight model. The prohibited coordination and detectability question do not exist for one isolated agent.",,,no,yes,,
arxiv:5154.37952,,SecureGov-Agent: A Governance-Centric Multi-Agent Framework for Privacy-Preserving and Attack-Resilient LLM Agents,10.1145/3795154.3795296,5154.37952,primary,search:doi:10.1145/3795154.3795296,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2606.17092,,Securing Multi-Agent GIS Systems: Risk Evaluation and Prompt Hardening Optimization,,2606.17092,primary,search:arxiv:2606.17092,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2510.19420,,Securing Multi-Agent Systems Against Corruptions via Node Contribution Backpropagation,,2510.19420,primary,search:arxiv:2510.19420,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2606.15008,,Security Engineering of OpenClaw: Analyzing Attack Surface Expansion and Trust-Boundary Violations,,2606.15008,primary,search:arxiv:2606.15008,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv_2505_24201,arxiv_2505_24201,SentinelAgent: Graph-based Anomaly Detection in Multi-Agent Systems,,2505.24201,primary,canonical:arxiv_2505_24201,100,Retained after the citation retrieval gate and security scope screen.,,,no,yes,,
feng2026sentinelnet,feng2026sentinelnet,SentinelNet: Safeguarding Multi-Agent Collaboration Through Credit-Based Dynamic Threat Detection,10.1145/3774904.3792462,4904.37924,primary,canonical:feng2026sentinelnet,100,Direct malicious-member detection and mitigation in LLM multi-agent debate.,,,no,yes,,
ko2026sevenchallenges,ko2026sevenchallenges,Seven Security Challenges in Cross-Domain Multi-Agent LLM Systems,10.1038/s44387-026-00128-9,2505.23847,primary,canonical:ko2026sevenchallenges,100,"It directly studies security challenges in cross-domain LLM MAS, although it is a perspective rather than systematic empirical review.",,,no,yes,,
arxiv:2606.07940,,SGTO-MAS: Secure Gorilla Troops Optimization for Multi-Agent LLM Systems,,2606.07940,primary,search:arxiv:2606.07940,60,Full-text interaction-security screen included the work.,,,no,yes,,
wang2026shadows_code,wang2026shadows_code,Shadows in the Code: Exploring the Risks and Defenses of LLM-based Multi-Agent Software Development Systems,10.1609/aaai.v40i44.41134,2511.18467,primary,canonical:wang2026shadows_code,100,The attacks and defenses are localized to role agents and propagate through a multi-stage software workflow.,,,no,yes,,
arxiv:2510.10010,,"SLEAN: Simple Lightweight Ensemble Analysis Network for Multi-Provider LLM Coordination: Design, Implementation, and Vibe Coding Bug Investigation Case Study",,2510.10010,primary,search:arxiv:2510.10010,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2606.12709,,"Smarter Saboteurs, Better Fixers: Scaling&Security in Linear Multi-Agent Workflows",,2606.12709,primary,search:arxiv:2606.12709,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2603.29846,,SNEAK: Evaluating Strategic Communication and Information Leakage in Large Language Models,,2603.29846,primary,search:arxiv:2603.29846,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2605.30391,,Social Reasoning in Machines: Investigating Collective Truth-Seeking Dynamics in Large Language Model Debate,,2605.30391,primary,search:arxiv:2605.30391,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2604.16022,,SocialGrid: A Benchmark for Planning and Social Reasoning in Embodied Multi-Agent Systems,,2604.16022,primary,search:arxiv:2604.16022,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2604.19752,,Soft-Label Governance for Distributional Safety in Multi-Agent Systems,,2604.19752,primary,search:arxiv:2604.19752,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2512.03694,,SRPG: Semantically Reconstructed Privacy Guard for Zero-Trust Privacy in Educational Multi-Agent Systems,,2512.03694,primary,search:arxiv:2512.03694,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2605.16746,,State Contamination in Memory-Augmented LLM Agents,,2605.16746,primary,search:arxiv:2605.16746,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2606.16307,,State-Grounded Multi-Agent Synthetic Data Generation for Tool-Augmented LLMs,,2606.16307,primary,search:arxiv:2606.16307,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2601.16529,,SycoEval-EM: Sycophancy Evaluation of Large Language Models in Simulated Clinical Encounters for Emergency Care,,2601.16529,primary,search:arxiv:2601.16529,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2601.22184,,Tacit Coordination of Large Language Models,,2601.22184,primary,search:arxiv:2601.22184,60,Full-text interaction-security screen included the work.,,,no,yes,,
kavathekar2026tamas,kavathekar2026tamas,TAMAS: Benchmarking Adversarial Risks in Multi-Agent LLM Systems,10.18653/v1/2026.acl-long.1442,2511.05269,primary,canonical:kavathekar2026tamas,100,"The benchmark explicitly measures adversarial confidentiality, integrity, availability, tool, identity, and execution failures in LLM MAS.",,,no,yes,,
arxiv_2601_11893,arxiv_2601_11893,Taming Various Privilege Escalation in LLM-Based Agent Systems: A Mandatory Access Control Framework,,2601.11893,primary,canonical:arxiv_2601_11893,100,Retained after the citation retrieval gate and security scope screen.,,,no,yes,,
arxiv:2510.14312,,"Terrarium: Revisiting the Blackboard for Multi-Agent Safety, Privacy, and Security Studies",,2510.14312,primary,search:arxiv:2510.14312,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2601.21064,,Textual Equilibrium Propagation for Deep Compound AI Systems,,2601.21064,primary,search:arxiv:2601.21064,60,Full-text interaction-security screen included the work.,,,no,yes,,
supp_the_adaptive_interrogator_detecting_trojan_llms_in_multi_agent_systems_via_evolv,supp_the_adaptive_interrogator_detecting_trojan_llms_in_multi_agent_systems_via_evolv,The Adaptive Interrogator: Detecting Trojan LLMs in Multi-Agent Systems via Evolved Conversational Strategies,10.18653/v1/2026.findings-acl.1348,,primary,canonical:supp_the_adaptive_interrogator_detecting_trojan_llms_in_multi_agent_systems_via_evolv,100,An interrogator agent uses interaction strategies to identify Trojan members.,,,no,yes,,
arxiv:2510.08240,,The Alignment Waltz: Jointly Training Agents to Collaborate for Safety,,2510.08240,primary,search:arxiv:2510.08240,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2605.17480,,The Capability Paradox: How Smarter Auditors Make Multi-Agent Systems Less Secure,,2605.17480,primary,search:arxiv:2605.17480,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2604.17139,,The Consensus Trap: Rescuing Multi-Agent LLMs from Adversarial Majorities via Token-Level Collaboration,,2604.17139,primary,search:arxiv:2604.17139,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2606.08457,,The Consistency Illusion: How Multi-Agent Debate Hides Reasoning Misalignment,,2606.08457,primary,search:arxiv:2606.08457,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2602.09877,,The Devil Behind Moltbook: Anthropic Safety is Always Vanishing in Self-Evolving AI Societies,,2602.09877,primary,search:arxiv:2602.09877,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2605.01704,,The Reasoning Trap: An Information-Theoretic Bound on Closed-System Multi-Step LLM Reasoning,,2605.01704,primary,search:arxiv:2605.01704,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2510.10943,,"The Social Cost of Intelligence: Emergence, Propagation, and Amplification of Stereotypical Bias in Multi-Agent Systems",,2510.10943,primary,search:arxiv:2510.10943,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv_2509_14284,arxiv_2509_14284,The Sum Leaks More Than Its Parts: Compositional Privacy Risks and Mitigations in Multi-Agent Collaboration,,2509.14284,primary,canonical:arxiv_2509_14284,100,Retained after the citation retrieval gate and security scope screen.,,,no,yes,,
tan2024wolf_within,tan2024wolf_within,The Wolf Within: Covert Injection of Malice into MLLM Societies via an MLLM Operative,,2402.14859,primary,canonical:tan2024wolf_within,100,The malicious objective is optimized through an explicit two-agent multimodal path and depends on inter-agent forwarding.,,,no,yes,,
arxiv:2606.22337,,Theorist Toolbox: Tools for Agent Based LLM-assisted economic theory Research,,2606.22337,primary,search:arxiv:2606.22337,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2506.12482,,Tiered Agentic Oversight: A Hierarchical Multi-Agent System for Healthcare Safety,,2506.12482,primary,search:arxiv:2506.12482,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2405.12604,,Tiny Refinements Elicit Resilience: Toward Efficient Prefix-Model Against LLM Red-Teaming,,2405.12604,primary,search:arxiv:2405.12604,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2602.03688,,TodyComm: Task-Oriented Dynamic Communication for Multi-Round LLM-based Multi-Agent System,,2602.03688,primary,search:arxiv:2602.03688,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2603.15183,,Token Coherence: Adapting MESI Cache Protocols to Minimize Synchronization Overhead in Multi-Agent LLM Systems,,2603.15183,primary,search:arxiv:2603.15183,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2604.02668,,Too Polite to Disagree: Understanding Sycophancy Propagation in Multi-Agent Systems,,2604.02668,primary,search:arxiv:2604.02668,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2606.28425,,Tool Use Enables Undetectable Steganography in Multi-Agent LLM Systems,,2606.28425,primary,search:arxiv:2606.28425,60,Full-text interaction-security screen included the work.,,,no,yes,,
liu2026topology_memory,liu2026topology_memory,Topology Matters: Measuring Memory Leakage in Multi-Agent LLMs,10.18653/v1/2026.findings-acl.1980,2512.04668,primary,canonical:liu2026topology_memory,100,Private memory originates at one agent and reaches an unauthorized member only through topology-conditioned communication and memory updates.,,,no,yes,,
huang2026toposhield,huang2026toposhield,TopoSHIELD: Reshaping the Flow of Malice via Spatio-Temporal Risk-Aware Topological Evolution in Multi-Agent Systems,10.18653/v1/2026.findings-acl.426,,primary,canonical:huang2026toposhield,100,Directly protects LLM MAS against malicious injection diffusion over communication graphs.,,,no,yes,,
arxiv:2604.09917,,Toward Explanatory Equilibrium: Verifiable Reasoning as a Coordination Mechanism under Asymmetric Information,,2604.09917,primary,search:arxiv:2604.09917,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2512.23557,,Toward Trustworthy Agentic AI: A Multimodal Framework for Preventing Prompt Injection Attacks,,2512.23557,primary,search:arxiv:2512.23557,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2604.12282,,Towards Robust Real-World Spreadsheet Understanding with Multi-Agent Multi-Format Reasoning,10.48448/0x5z-8y77,2604.12282,primary,search:doi:10.48448/0x5z-8y77,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2605.06812,,Towards Security-Auditable LLM Agents: A Unified Graph Representation,,2605.06812,primary,search:arxiv:2605.06812,60,Full-text interaction-security screen included the work.,,,no,yes,,
arxiv:2603.15408,,TrinityGuard: A Unified Framework for Safeguarding Multi-Agent Systems,,2603.15408,primary,search:arxiv:2603.15408,60,Full-text interaction-security screen included the work.,,,no,yes,,
