work_key,canonical_paper_id,title,publication_date,year,venue,doi,arxiv_id,primary_url,current_primary_category,recommended_primary_category,secondary_roles,category_review_status,decision,decision_source,rationale,reviewer,reviewed_at,human_signoff_required,route_types,route_ids,source_paths
arxiv:2605.01704,,The Reasoning Trap: An Information-Theoretic Bound on Closed-System Multi-Step LLM Reasoning,2026-05-03,2026,arXiv.org,,2605.01704,https://www.semanticscholar.org/paper/c967c0e0a1466afd86868725633ffb070e3cc57d,,,,,primary,search:arxiv:2605.01704,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.01704;search:arxiv:2605.01704;targeted:arxiv:2605.01704,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2606.22337,,Theorist Toolbox: Tools for Agent Based LLM-assisted economic theory Research,2026-06-21,2026,,,2606.22337,https://www.semanticscholar.org/paper/6cb700ca3c9cc98da2d289246f8657a0141e6256,,,,,primary,search:arxiv:2606.22337,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.22337;search:arxiv:2606.22337;targeted:arxiv:2606.22337,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2602.03688,,TodyComm: Task-Oriented Dynamic Communication for Multi-Round LLM-based Multi-Agent System,2026-02-03,2026,arXiv.org,,2602.03688,https://www.semanticscholar.org/paper/3f8f8009b0d9b34c64e4c704a584ef33d0d747b5,,,,,primary,search:arxiv:2602.03688,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2602.03688;search:arxiv:2602.03688;targeted:arxiv:2602.03688,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2603.15183,,Token Coherence: Adapting MESI Cache Protocols to Minimize Synchronization Overhead in Multi-Agent LLM Systems,2026-03-16,2026,arXiv.org,,2603.15183,https://www.semanticscholar.org/paper/80458b49e294c7b046ca1d60274e58177d86655b,,,,,primary,search:arxiv:2603.15183,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2603.15183;search:arxiv:2603.15183;targeted:arxiv:2603.15183,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2604.02668,,Too Polite to Disagree: Understanding Sycophancy Propagation in Multi-Agent Systems,2026-04-03,2026,arXiv.org,,2604.02668,https://www.semanticscholar.org/paper/552d022f529b6375b52b04d01103b4eaea91acd1,,,,,primary,search:arxiv:2604.02668,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2604.02668;search:arxiv:2604.02668;targeted:arxiv:2604.02668,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2606.28425,,Tool Use Enables Undetectable Steganography in Multi-Agent LLM Systems,2026-06-25,2026,,,2606.28425,https://www.semanticscholar.org/paper/2161b346c43c37adbcd2940b2f6bfe5d873477db,,,,,primary,search:arxiv:2606.28425,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.28425;search:arxiv:2606.28425;targeted:arxiv:2606.28425,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
liu2026topology_memory,liu2026topology_memory,Topology Matters: Measuring Memory Leakage in Multi-Agent LLMs,2026,2026,Findings of ACL,10.18653/v1/2026.findings-acl.1980,2512.04668,https://aclanthology.org/2026.findings-acl.1980/,evaluation,benchmark; evaluation; attack study,benchmark; evaluation; attack study,source_reviewed_pending_author_signoff,primary,canonical:liu2026topology_memory,Private memory originates at one agent and reaches an unauthorized member only through topology-conditioned communication and memory updates.,,,yes,broad;canonical;peerfirst;search;targeted;venue,broad:doi:10.18653/v1/2026.findings-acl.1980;canonical:liu2026topology_memory;peerfirst:doi:10.18653/v1/2026.findings-acl.1980;search:doi:10.18653/v1/2026.findings-acl.1980;targeted:doi:10.18653/v1/2026.findings-acl.1980;venue:findings_of_acl:10_18653_v1_2026_findings_acl_1980,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
huang2026toposhield,huang2026toposhield,TopoSHIELD: Reshaping the Flow of Malice via Spatio-Temporal Risk-Aware Topological Evolution in Multi-Agent Systems,2026,2026,Findings of ACL,10.18653/v1/2026.findings-acl.426,,https://aclanthology.org/2026.findings-acl.426/,defense,defense,defense,assistant_source_reviewed_pending_author_signoff,primary,canonical:huang2026toposhield,Directly protects LLM MAS against malicious injection diffusion over communication graphs.,,,yes,canonical,canonical:huang2026toposhield,corpus/final/all_relevant_papers.csv
arxiv:2604.09917,,Toward Explanatory Equilibrium: Verifiable Reasoning as a Coordination Mechanism under Asymmetric Information,2026-04-10,2026,arXiv.org,,2604.09917,https://www.semanticscholar.org/paper/c0dd6ccd2d6694730d914ffd3b30ad6befb672e0,,,,,primary,search:arxiv:2604.09917,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2604.09917;search:arxiv:2604.09917;targeted:arxiv:2604.09917,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2604.12282,,Towards Robust Real-World Spreadsheet Understanding with Multi-Agent Multi-Format Reasoning,2026-04-14,2026,Annual Meeting of the Association for Computational Linguistics,10.48448/0x5z-8y77,2604.12282,https://doi.org/10.48448/0x5z-8y77,,,,,primary,search:doi:10.48448/0x5z-8y77,Full-text interaction-security screen included the work.,,,yes,broad;peerfirst;search;targeted;venue,broad:doi:10.48448/0x5z-8y77;peerfirst:doi:10.48448/0x5z-8y77;search:doi:10.48448/0x5z-8y77;targeted:doi:10.48448/0x5z-8y77;venue:annual_meeting_of_the_association_for_computational_linguistics:10_48448_0x5z_8y77,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2605.06812,,Towards Security-Auditable LLM Agents: A Unified Graph Representation,2026-05-07,2026,arXiv.org,,2605.06812,https://www.semanticscholar.org/paper/7919631a973f467b2b05757a61e7b3b9bc6bac54,,,,,primary,search:arxiv:2605.06812,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.06812;search:arxiv:2605.06812;targeted:arxiv:2605.06812,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2603.15408,,TrinityGuard: A Unified Framework for Safeguarding Multi-Agent Systems,2026-03-16,2026,arXiv.org,,2603.15408,https://www.semanticscholar.org/paper/3c0851208d7c5b0cf6815806d3197aa7744fba30,,,,,primary,search:arxiv:2603.15408,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2603.15408;search:arxiv:2603.15408;targeted:arxiv:2603.15408,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2604.27132,,TRUST: A Framework for Decentralized AI Service v.0.1,2026-04-29,2026,arXiv.org,,2604.27132,https://www.semanticscholar.org/paper/8471f7c218f3d1231ca7e6725f0423ae5c46cf2f,,,,,primary,search:arxiv:2604.27132,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2604.27132;search:arxiv:2604.27132;targeted:arxiv:2604.27132,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2606.19356,,Trustworthy Multi-Agent Systems: Mitigating Semantic Drift with the Argent Signaling Protocol,2026-05-14,2026,,,2606.19356,https://www.semanticscholar.org/paper/6d3f53e031f98354b0c05da6eda29a6bd88a27c8,,,,,primary,search:arxiv:2606.19356,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.19356;search:arxiv:2606.19356;targeted:arxiv:2606.19356,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2605.24138,,Understanding Conversational Patterns in Multi-agent Programming: A Case Study on Fibonacci Game Development,2026-05-22,2026,Proceedings of the 3rd ACM International Conference on AI-Powered Software,10.1145/3805760.3814914,2605.24138,https://doi.org/10.1145/3805760.3814914,,,,,primary,search:doi:10.1145/3805760.3814914,Full-text interaction-security screen included the work.,,,yes,broad;peerfirst;search;targeted;venue,broad:doi:10.1145/3805760.3814914;peerfirst:doi:10.1145/3805760.3814914;search:doi:10.1145/3805760.3814914;targeted:doi:10.1145/3805760.3814914;venue:proceedings_of_the_3rd_acm_international_conference_on_ai_powered_software:10_1145_3805760_3814914,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2605.27593,,Voluntary Collusion with Secret Tools in Competing LLM Agents,2026-05-26,2026,arXiv.org,,2605.27593,https://www.semanticscholar.org/paper/8f19eda16a5d504b34e6d6fb60559dcaad820454,,,,,primary,search:arxiv:2605.27593,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.27593;search:arxiv:2605.27593;targeted:arxiv:2605.27593,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
kong2026web_fraud,kong2026web_fraud,Web Fraud Attacks Against LLM-Driven Multi-Agent Systems,2026,2026,Findings of ACL,10.18653/v1/2026.findings-acl.686,2509.01211,https://aclanthology.org/2026.findings-acl.686/,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,primary,canonical:kong2026web_fraud,The attack’s success depends on collective recommendation and aggregation workflow.,,,yes,broad;canonical;peerfirst;search;targeted;venue,broad:arxiv:2509.01211;canonical:kong2026web_fraud;peerfirst:arxiv:2509.01211;search:arxiv:2509.01211;targeted:arxiv:2509.01211;venue:findings_of_acl:10_18653_v1_2026_findings_acl_686,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2603.11132,,WebWeaver: Breaking Topology Confidentiality in LLM Multi-Agent Systems with Stealthy Context-Based Inference,2026-03-11,2026,arXiv.org,,2603.11132,https://www.semanticscholar.org/paper/e6b066c0c60cf443cf714a44291995a7f0bcf7e1,,,,,primary,search:arxiv:2603.11132,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2603.11132;search:arxiv:2603.11132;targeted:arxiv:2603.11132,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2605.20548,,What Do Agents Communicate? Characterizing Information Exchange in Multi-Agent Systems,2026-05-19,2026,arXiv.org,,2605.20548,https://www.semanticscholar.org/paper/97ae2ef1f6ce3fc225bee091264564735ef07cac,,,,,primary,search:arxiv:2605.20548,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.20548;search:arxiv:2605.20548;targeted:arxiv:2605.20548,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2602.00428,,"When Agents ""Misremember"" Collectively: Exploring the Mandela Effect in LLM-based Multi-Agent Systems",2026-01-31,2026,arXiv.org,,2602.00428,https://www.semanticscholar.org/paper/150d748f8e3591dd28a243f7b4b09d8c118f78ed,,,,,primary,search:arxiv:2602.00428,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2602.00428;search:arxiv:2602.00428;targeted:arxiv:2602.00428,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
ren2026financial_fraud,ren2026financial_fraud,When AI Agents Collude Online: Financial Fraud Risks by Collaborative LLM Agents on Social Platforms,2026,2026,ICLR,,,https://openreview.net/pdf/0319815fc31bf769beeb29104637feb4c664902c.pdf,attack,evaluation,evaluation,assistant_source_reviewed_pending_author_signoff,primary,canonical:ren2026financial_fraud,"Coalition behavior, population composition, communication depth, and victim conversion are central.",,,yes,canonical,canonical:ren2026financial_fraud,corpus/final/all_relevant_papers.csv
arxiv:2605.08460,,When Child Inherits: Modeling and Exploiting Subagent Spawn in Multi-Agent Networks,2026-05-08,2026,arXiv.org,,2605.08460,https://www.semanticscholar.org/paper/b46e67e21542fdd9e0ce0cfa1be6fd5030df2c5b,,,,,primary,search:arxiv:2605.08460,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.08460;search:arxiv:2605.08460;targeted:arxiv:2605.08460,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
kraidia2026collaboration_fails,kraidia2026collaboration_fails,When collaboration fails: persuasion driven adversarial influence in multi agent large language model debate,2026,2026,Scientific Reports,10.1038/s41598-026-42705-7,,https://www.nature.com/articles/s41598-026-42705-7,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,primary,canonical:kraidia2026collaboration_fails,Intentional malicious-member persuasion alters a collective decision through explicit inter-agent deliberation; this is not merely generic performance degradation.,,,yes,canonical;search,canonical:kraidia2026collaboration_fails;search:doi:10.1038/s41598-026-42705-7,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv
arxiv:2606.27443,,When Does Personality Composition Matter for Multi-Agent LLM Teams?,2026-06-25,2026,,,2606.27443,https://www.semanticscholar.org/paper/2fc8b21262f740d1b92fd48d59742e05f391ad1e,,,,,primary,search:arxiv:2606.27443,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.27443;search:arxiv:2606.27443;targeted:arxiv:2606.27443,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
zhang2026embedding_defenses,zhang2026embedding_defenses,When Embedding-Based Defenses Fail: Rethinking Safety in LLM-Based Multi-Agent Systems,2026,2026,ICML,,2605.01133,https://icml.cc/virtual/2026/poster/62170,attack,defense,defense,assistant_source_reviewed_pending_author_signoff,primary,canonical:zhang2026embedding_defenses,The attacks exploit repeated inter-agent communication and the observation model of topology-aware defenses.,,,yes,broad;canonical;search;targeted,broad:arxiv:2605.01133;canonical:zhang2026embedding_defenses;search:arxiv:2605.01133;targeted:arxiv:2605.01133,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2606.28958,,When Latent Agents Lie: KV-Cache Integrity in Multi-Agent LLM Collaboration,2026-06-27,2026,,,2606.28958,https://www.semanticscholar.org/paper/65f0ad12bf4e29ac881d2de523470caae77e6678,,,,,primary,search:arxiv:2606.28958,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.28958;search:arxiv:2606.28958;targeted:arxiv:2606.28958,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2601.03846,,When Numbers Start Talking: Implicit Numerical Coordination Among LLM-Based Agents,2026-01-07,2026,arXiv.org,,2601.03846,https://www.semanticscholar.org/paper/6e2f414298032379201ebad6d5a7de92e932fe94,,,,,primary,search:arxiv:2601.03846,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2601.03846;search:arxiv:2601.03846;targeted:arxiv:2601.03846,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2604.27228,,When Roles Fail: Epistemic Constraints on Advocate Role Fidelity in LLM-Based Political Statement Analysis,2026-04-29,2026,Zenodo (CERN European Organization for Nuclear Research),10.5281/zenodo.20457547,2604.27228,,,,,,primary,search:doi:10.5281/zenodo.20457547,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:doi:10.5281/zenodo.20457547;search:doi:10.5281/zenodo.20457547;targeted:doi:10.5281/zenodo.20457547,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
xiao2026sgoatmas,xiao2026sgoatmas,You Don't Have to Be the One Doing Evil! Locate a Scapegoat within Multi-Agent Systems for Executing Covert Attacks,2026,2026,FedKDD/FedMAS Workshop,,,https://openreview.net/forum?id=CIRI47rmLQ,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,primary,canonical:xiao2026sgoatmas,"Malicious membership, topology-dependent influence, downstream blame shifting, and observer attribution are interaction-native.",,,yes,canonical,canonical:xiao2026sgoatmas,corpus/final/all_relevant_papers.csv
